FPA_ID,FIRE_YEAR,FIRE_NAME,DISCOVERY_DATE,DISCOVERY_DOY,CAUSE_CLASS,GENERAL_CAUSE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,MONTH
SFO-2014CACDFMMU014633,2014,JUNCTION,2014-08-18,230,Missing data/not specified/undetermined,Missing data/not specified/undetermined,612.0,E,37.341111,-119.652778,1
ICS209_2014_408725,2014,POINSETTIA,2014-05-14,134,Missing data/not specified/undetermined,Missing data/not specified/undetermined,600.0,E,33.1136111,-117.2897222,4
SFO-2014CACDFSHU007763,2014,OREGON,2014-08-24,236,Human,Equipment and vehicle use,580.0,E,40.738912,-122.995815,9
FS-1523036,2014,MDF DG GULCH 2,2014-07-03,184,Human,Railroad operations and maintenance,556.0,E,41.47138889,-120.93694444,5
ICS209_2014_562542,2014,LOOP,2014-06-30,181,Missing data/not specified/undetermined,Missing data/not specified/undetermined,500.0,E,35.9646,-121.2787,5
2014CAIRS24607455,2014,VALLEY,2014-06-06,157,Human,Equipment and vehicle use,480.0,E,37.600389,-120.19116799999999,6
FS-1523030,2014,DOBIE,2014-07-01,182,Natural,Natural,456.0,E,41.78305556,-121.34944444,6
SFO-2014CACDFMVU010173,2014,,2014-05-14,134,Missing data/not specified/undetermined,Missing data/not specified/undetermined,438.0,E,33.314267,-117.154967,7
SFO-2014CACDFMMU012965,2014,GUN CLUB,2014-07-24,205,Human,Missing data/not specified/undetermined,422.0,E,37.231241,-120.905422,7
2014CAIRS25421092,2014,BLACK,2014-09-13,256,Human,Equipment and vehicle use,403.0,E,39.25505,-123.12601699999999,7
SFO-2014CACDFTCU004987,2014,,2014-06-04,155,Human,Equipment and vehicle use,402.0,E,37.716683,-120.44441699999999,7
SFO-2014CACDFMMU010597,2014,,2014-06-19,170,Human,Debris and open burning,400.0,E,37.232253,-120.948757,8
2014CAIRS25988553,2014,WEB,2014-07-28,209,Human,Equipment and vehicle use,378.0,E,39.967083,-121.67001699999999,9
SFO-2014CACDFLNU006737,2014,THIRTY ONE 2,2014-08-09,221,Human,Equipment and vehicle use,370.0,E,38.561885,-121.98539,8
SFO-2014CACDFHUU000081,2014,,2014-01-04,4,Human,Debris and open burning,333.0,E,40.806217,-123.79,8
FS-1526504,2014,COURTNEY,2014-09-14,257,Human,Debris and open burning,320.0,E,37.31333333,-119.60611111,9
W-675665,2014,DOG ROCK,2014-10-07,280,Human,Equipment and vehicle use,312.0,E,37.67689,-119.7463,9
FS-1525590,2014,TECOLOTE,2014-08-17,229,Human,Missing data/not specified/undetermined,295.0,D,34.26222222,-117.86444444,9
2014CAIRS25977119,2014,BRIDGE,2014-09-05,248,Human,Equipment and vehicle use,290.0,D,37.575745,-119.89813500000001,9
FS-1520363,2014,GUN,2014-03-08,67,Human,Missing data/not specified/undetermined,270.0,D,32.81388889,-116.49277778,9
W-675753,2014,BALDHILL 3,2014-09-12,255,Human,Equipment and vehicle use,255.0,D,41.13,-123.7519,9
FWS-2014USCASWRJEU5,2014,TRACT 17 ,2014-09-17,260,Human,Debris and open burning,253.1,D,39.413431,-122.18074399999999,8
SFO-2014CACDFTCU005463,2014,,2014-06-17,168,Missing data/not specified/undetermined,Missing data/not specified/undetermined,231.0,D,37.864583,-120.8508,8
2014CAIRS25671780,2014,BOLES,2014-09-15,258,Human,Arson/incendiarism,229.0,D,41.421039,-122.381179,10
SFO-2014CACDFTGU004878,2014,,2014-06-13,164,Missing data/not specified/undetermined,Missing data/not specified/undetermined,225.0,D,40.019517,-122.35808300000001,8
SFO-2014CACDFMMU013107,2014,140,2014-07-26,207,Missing data/not specified/undetermined,Missing data/not specified/undetermined,225.0,D,37.306317,-120.77841000000001,9
FWS-2014USCABRRH3W9,2014,SCHOOL,2014-04-30,120,Human,Missing data/not specified/undetermined,224.0,D,34.92552326,-119.40547452,10
ICS209_2014_533484,2014,HILL,2014-06-23,174,Missing data/not specified/undetermined,Missing data/not specified/undetermined,206.0,D,35.9716,-121.2663,11
FS-1525592,2014,SHOEMAKER,2014-08-14,226,Natural,Natural,190.0,D,34.26083333,-117.76027778,9
2014CAIRS24090010,2014,ENCINAL,2014-03-19,78,Human,Missing data/not specified/undetermined,190.0,D,36.631359,-121.48198799999999,10
FS-1526433,2014,KEMPER,2014-08-11,223,Natural,Natural,185.0,D,41.92305556,-123.43083333,9
W-668921,2014,BANNER,2014-07-03,184,Human,Arson/incendiarism,176.8,D,33.080208,-116.57216000000001,9
SFO-2014CACDFTUU000369,2014,VALLEY 2,2014-08-05,217,Human,Power generation/transmission/distribution,157.3,D,36.638888,-119.208611,10
2014CAIRS25591353,2014,DOG BAR,2014-09-13,256,Missing data/not specified/undetermined,Missing data/not specified/undetermined,155.0,D,39.128017,-121.01279699999999,10
FS-1526136,2014,DELTA,2014-08-11,223,Natural,Natural,150.0,D,41.79277778,-123.36138889,10
FS-1520397,2014,PINE,2014-03-14,73,Human,Equipment and vehicle use,150.0,D,34.75972222,-118.72222222,5
2014CAIRS25332408,2014,CURIE,2014-06-30,181,Human,Misuse of fire by a minor,150.0,D,37.2225,-121.808333,11
ICS209_2014_2728696,2014,BRAND,2014-06-22,173,Missing data/not specified/undetermined,Missing data/not specified/undetermined,150.0,D,34.1825,-118.2763889,11
SFO-2014CACDFMMU011584,2014,AVE 6  / EASTSIDE DR,2014-07-04,185,Human,Missing data/not specified/undetermined,140.0,D,36.836899,-120.40391799999999,5
SFO-2014CACDFMMU010067,2014,,2014-06-10,161,Human,Recreation and ceremony,130.0,D,37.750383,-120.20956699999999,10
SFO-2014CACDFNEU001732,2014,,2014-01-22,22,Human,Missing data/not specified/undetermined,120.0,D,38.802483,-121.45126699999999,11
FWS-2014USCAKRRJCS5,2014,CORCORAN,2014-08-17,229,Missing data/not specified/undetermined,Missing data/not specified/undetermined,117.1,D,35.717594,-119.63326699999999,11
FS-1523032,2014,NORTHERN,2014-07-02,183,Natural,Natural,117.0,D,41.75694444,-121.38111111,11
SFO-2014CACDFBDU004595,2014,BRIDGES 3,2014-04-19,109,Missing data/not specified/undetermined,Missing data/not specified/undetermined,113.0,D,37.426667,-118.375556,10
SFO-2014CACDFTCU005584,2014,,2014-06-20,171,Human,Equipment and vehicle use,109.0,D,38.18,-120.676933,5
SFO-2014CACDFFKU001194,2014,,2014-01-25,25,Human,Missing data/not specified/undetermined,106.0,D,36.861333,-119.348,10
FS-1527613,2014,MESA,2014-11-08,312,Human,Missing data/not specified/undetermined,105.0,D,34.35833333,-117.43722222,8
SFO-2014CACDFBTU015141,2014,RIVER,2014-10-23,296,Missing data/not specified/undetermined,Missing data/not specified/undetermined,104.0,D,39.664867,-121.9422,8
FS-1527247,2014,MDF DH LITTLE,2014-08-12,224,Natural,Natural,101.0,D,41.51444444,-121.27,5
W-689649,2014,PALA,2014-05-26,146,Human,Missing data/not specified/undetermined,100.0,D,33.36375,-117.057631,5
SFO-2014CACDFSKU005460,2014,WEED 3-4,2014-07-29,210,Natural,Natural,100.0,D,41.448056,-122.50027800000001,9
SFO-2014CACDFHUU004799,2014,OCEAN,2014-07-30,211,Human,Equipment and vehicle use,100.0,D,40.4347,-124.3993,9
SFO-2014CACDFTGU007731,2014,WOODLAND,2014-09-16,259,Human,Equipment and vehicle use,100.0,D,40.026289,-122.14535900000001,6
SFO-2014CACDFRRU045029,2014,,2014-04-30,120,Human,Smoking,100.0,D,33.9841,-117.292817,10
SFO-2014CACDFBTU011822,2014,BUTTE,2014-08-19,231,Human,Arson/incendiarism,100.0,D,39.517556,-121.590175,10
SFO-2014CACDFRRU045585,2014,,2014-05-01,121,Human,Misuse of fire by a minor,100.0,D,33.6597,-116.18173300000001,10
SFO-2014CACDFMMU011588,2014,SCH FRANK SPARKS SCHOOL W,2014-07-04,185,Human,Misuse of fire by a minor,100.0,D,37.382139,-120.618245,9
FS-1519215,2013,RIM,2013-08-17,229,Human,Missing data/not specified/undetermined,255858.0,G,37.86055556,-120.08305556,9
FS-1512400,2013,POWERHOUSE,2013-05-30,150,Human,Power generation/transmission/distribution,30274.0,G,34.59222222,-118.45527778,10
W-657115,2013,MOUNTAIN,2013-07-15,196,Human,Power generation/transmission/distribution,27531.0,G,33.707029999999996,-116.72788999999999,10
FS-1519193,2013,AMERICAN,2013-08-10,222,Human,Missing data/not specified/undetermined,27440.0,G,39.11888889,-120.64611111,8
W-663282,2013,SPRINGS,2013-05-02,122,Human,Missing data/not specified/undetermined,24238.0,G,34.200976000000004,-118.969471,9
FS-1518963,2013,ASPEN,2013-07-22,203,Natural,Natural,22992.0,G,37.27861111,-119.31805556,10
FS-1514955,2013,BUTLER,2013-07-31,212,Human,Arson/incendiarism,22445.0,G,41.3275,-123.37916667,7
W-658650,2013,SILVER,2013-08-07,219,Human,Missing data/not specified/undetermined,20292.0,G,33.857279999999996,-116.90633000000001,10
FS-1514984,2013,CORRAL,2013-08-10,222,Natural,Natural,12531.0,G,41.03527778,-123.48805556,10
FS-1514511,2013,BOULDER,2013-07-31,212,Human,Missing data/not specified/undetermined,12365.0,G,41.31027778,-123.20444444,6
FS-1519558,2013,DEER,2013-08-23,235,Human,Power generation/transmission/distribution,11429.0,G,40.03305556,-121.87555556,10
W-661066,2013,CLOVER,2013-09-09,252,Human,Missing data/not specified/undetermined,8056.0,G,40.4919,-122.4994,10
W-657577,2013,CHARIOT,2013-07-06,187,Human,Missing data/not specified/undetermined,7056.0,G,32.966662,-116.45733,7
FS-1513826,2013,PANTHER,2013-05-01,121,Human,Debris and open burning,6965.0,G,40.18805556,-121.60194444,10
SFO-2013CACDFRRU044298,2013,SUMMIT,2013-05-01,121,Missing data/not specified/undetermined,Missing data/not specified/undetermined,5912.0,G,33.94525,-116.87691699999999,9
ICS209_2013-CA-FHL-002679,2013,MISSION,2013-08-22,234,Human,Missing data/not specified/undetermined,4500.0,F,34.398610999999995,-119.38138899999998,8
SFO-2013CACDFLAC012367,2013,,2013-05-16,136,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4358.0,F,33.929714000000004,-118.14758400000001,9
FS-1512815,2013,GRAND,2013-05-15,135,Human,Missing data/not specified/undetermined,4346.0,F,34.81888889,-118.91083333,8
FS-1516582,2013,HATHAWAY,2013-06-06,157,Human,Recreation and ceremony,3870.0,F,34.025,-116.84166667,8
SFO-2013CACDFLNU010188,2013,MCCABE,2013-11-22,326,Human,Power generation/transmission/distribution,3505.0,F,38.8055,-122.81495,11
2013CAIRS22699936,2013,MORGAN,2013-09-08,251,Human,Firearms and explosives use,3100.0,F,37.904877,-121.874159,9
W-654275,2013,FELIPE,2013-05-23,143,Human,Missing data/not specified/undetermined,2781.0,F,33.118631,-116.52704399999999,7
FS-1514508,2013,SHELLY,2013-07-31,212,Human,Missing data/not specified/undetermined,2420.0,F,41.31916667,-123.17305556,5
2013CAIRS23025642,2013,SWEDES,2013-08-16,228,Human,Equipment and vehicle use,2264.0,F,39.443241,-121.43303300000001,6
FS-1517039,2013,FISH,2013-08-23,235,Natural,Natural,2050.0,F,36.20527778,-118.42805556,6
SFO-2013CACDFLAC011196,2013,,2013-05-03,123,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2000.0,F,33.903319,-118.24516899999999,6
FS-1514903,2013,WHITE,2013-05-27,147,Human,Recreation and ceremony,1984.0,F,34.54916667,-119.80138889,6
FS-1518644,2013,CARSTENS,2013-06-16,167,Human,Recreation and ceremony,1702.0,F,37.56388889,-119.89916667,7
FS-1514223,2013,FALLS,2013-08-05,217,Human,Other causes,1383.25,F,33.61916667,-117.41611111,7
W-654384,2013,GENERAL,2013-05-26,146,Human,Firearms and explosives use,1271.0,F,33.04849,-116.52084099999999,7
FS-1515809,2013,POWER,2013-08-05,217,Human,Recreation and ceremony,1070.0,F,38.2525,-120.02916667,8
SFO-2013CACDFLAC014027,2013,,2013-05-19,139,Missing data/not specified/undetermined,Missing data/not specified/undetermined,912.0,E,34.503787,-118.61616599999999,6
FS-1517740,2013,RANCHO,2013-07-19,200,Human,Missing data/not specified/undetermined,722.0,E,34.89055556,-118.91333333,9
FS-1512209,2013,LAKE,2013-05-17,137,Human,Missing data/not specified/undetermined,710.0,E,34.51305556,-118.63333333,9
W-662922,2013,WINDY PEAK,2013-08-23,235,Natural,Natural,681.0,E,36.992,-118.61,10
FS-1514952,2013,DANCE,2013-07-29,210,Human,Arson/incendiarism,577.0,E,41.29166667,-123.55833333,10
FS-1518422,2013,KYBURZ,2013-07-08,189,Human,Missing data/not specified/undetermined,572.0,E,38.77444444,-120.2975,8
2013CAIRS22627639,2013,MILL 3,2013-06-28,179,Human,Arson/incendiarism,534.0,E,34.055406,-117.068987,6
W-653135,2013,GORGONIO,2013-05-04,124,Human,Missing data/not specified/undetermined,510.0,E,33.90092,-116.86553,11
SFO-2013CACDFLMU002700,2013,3-7,2013-07-03,184,Natural,Natural,502.0,E,41.241383,-121.035,5
2013CAIRS23316270,2013,KIRKER,2013-07-01,182,Human,Power generation/transmission/distribution,492.0,E,37.970333000000004,-121.921833,6
FS-1515880,2013,BRANCH,2013-06-01,152,Human,Missing data/not specified/undetermined,490.0,E,35.16944444,-120.04222222,10
SFO-2013CACDFMMU009861,2013,ROLLING,2013-06-16,167,Human,Equipment and vehicle use,480.0,E,37.01745,-119.7939,10
W-657802,2013,WATER,2013-07-23,204,Human,Missing data/not specified/undetermined,450.0,E,35.0847,-118.9744,5
FS-1517041,2013,RIVER,2013-09-10,253,Human,Fireworks,439.0,E,35.46388889,-118.75444444,10
FWS-2013CALURHH1X,2013,FREMONT,2013-05-26,146,Missing data/not specified/undetermined,Missing data/not specified/undetermined,432.0,E,37.29527778,-120.92333333,6
FS-1518078,2013,GOBBLERS,2013-08-19,231,Natural,Natural,413.0,E,34.31916667,-117.61333333,6
SFO-2013CACDFBDU002372,2013,RIVER,2013-02-24,55,Missing data/not specified/undetermined,Missing data/not specified/undetermined,407.0,E,36.601333000000004,-118.034833,6
FS-1517032,2013,TENANT,2013-08-18,230,Natural,Natural,400.0,E,35.55027778,-118.66555556,8
FS-1517034,2013,SHIRLEY,2013-08-18,230,Natural,Natural,383.0,E,35.70444444,-118.58833333,6
SFO-2013CACDFLNU008566,2013,PUTAH,2013-10-03,276,Missing data/not specified/undetermined,Missing data/not specified/undetermined,376.0,E,38.625233,-122.2296,6
SFO-2013CACDFBEU002109,2013,TRES PINOS,2013-05-03,123,Human,Equipment and vehicle use,354.0,E,36.800633000000005,-121.32711699999999,6
SFO-2013CACDFNEU013319,2013,BEALE AFB BEALE,2013-06-15,166,Missing data/not specified/undetermined,Missing data/not specified/undetermined,340.0,E,39.113033,-121.35998300000001,6
SFO-2013CACDFLNU000477,2013,,2013-01-22,22,Human,Debris and open burning,335.0,E,38.95805,-122.78405,6
2013CAIRS23080916,2013,,2013-07-07,188,Human,Equipment and vehicle use,320.0,E,34.8698,-118.8881,8
FS-1519314,2013,HIGH GLADE,2013-11-23,327,Human,Equipment and vehicle use,305.0,E,39.23527778,-122.80166667,6
SFO-2013CACDFBTU013464,2013,SUMMIT,2013-10-04,277,Human,Missing data/not specified/undetermined,305.0,E,39.439017,-121.49281699999999,6
SFO-2013CACDFTCU004607,2013,SHELTON,2013-05-30,150,Human,Equipment and vehicle use,303.0,E,38.065033,-120.93998300000001,7
SFO-2013CACDFMEU003381,2013,FOSTER,2013-05-03,123,Human,Debris and open burning,300.0,E,39.455166999999996,-123.17726699999999,9
SFO-2013CACDFRRU022083,2013,JURUPA,2013-02-28,59,Missing data/not specified/undetermined,Missing data/not specified/undetermined,300.0,E,33.98105,-117.423533,11
SFO-2013CACDFBTU007290,2013,LONE,2013-06-03,154,Missing data/not specified/undetermined,Missing data/not specified/undetermined,298.0,D,39.43905,-121.57685,6
FS-1516858,2013,RIDGE,2013-08-18,230,Natural,Natural,275.0,D,40.07222222,-120.87166667,7
FS-1516331,2013,LYON,2013-09-08,251,Human,Missing data/not specified/undetermined,263.0,D,32.71305556,-116.74722222,11
W-652590,2013,HIGHLINE,2013-04-01,91,Human,Missing data/not specified/undetermined,261.7,D,32.69785,-115.27739,6
W-663609,2013,DELUZ FIRE,2013-10-06,279,Human,Missing data/not specified/undetermined,250.0,D,33.4631,-117.3325,8
SFO-2013CACDFNEU020993,2013,BEALE AFB GRASS VALLEY GA,2013-09-10,253,Missing data/not specified/undetermined,Missing data/not specified/undetermined,250.0,D,39.118916999999996,-121.331083,8
FS-1515526,2013,SHARP,2013-08-08,220,Human,Arson/incendiarism,245.0,D,34.34083333,-117.62055556,8
FS-1517556,2013,MADRE,2013-09-23,266,Human,Missing data/not specified/undetermined,245.0,D,34.16444444,-117.90166667,8
SFO-2013CACDFSCU003319,2013,VASCO,2013-06-08,159,Human,Smoking,241.0,D,37.771333,-121.7397,11
SFO-2013CACDFSCU003906,2013,CONCORD,2013-07-01,182,Missing data/not specified/undetermined,Missing data/not specified/undetermined,235.0,D,37.911167,-121.7345,7
W-662358,2013,WINDY,2013-08-31,243,Human,Arson/incendiarism,231.0,D,36.06606,-118.65556000000001,5
FS-1513253,2013,GS DAVES,2013-06-12,163,Natural,Natural,226.0,D,39.75,-122.68888889,6
SFO-2013CACDFTGU003412,2013,306,2013-05-01,121,Human,Debris and open burning,217.0,D,39.52245,-122.5718,7
SFO-2013CACDFSHU005963,2013,FIDDLERS,2013-07-09,190,Missing data/not specified/undetermined,Missing data/not specified/undetermined,215.0,D,40.377221999999996,-122.7275,11
FS-1516794,2013,TASSAJARA,2013-07-17,198,Human,Recreation and ceremony,213.0,D,36.24305556,-121.56638889,7
SFO-2013CACDFMMU017345,2013,,2013-10-11,284,Missing data/not specified/undetermined,Missing data/not specified/undetermined,208.0,D,36.952533,-120.3826,7
SFO-2013CACDFTUU000077,2013,DEER,2013-05-02,122,Human,Arson/incendiarism,207.0,D,36.026033,-118.92015,7
FS-1515014,2013,BEE,2013-08-09,221,Human,Missing data/not specified/undetermined,206.0,D,34.56694444,-118.4675,7
FS-1519955,2013,SIERRA,2013-09-24,267,Human,Missing data/not specified/undetermined,200.0,D,34.24972222,-117.41277778,7
SFO-2013CACDFTGU005314,2013,VINA,2013-07-04,185,Natural,Natural,200.0,D,39.996916999999996,-122.052283,8
SFO-2013CACDFMVU000841,2013,,2013-04-01,91,Missing data/not specified/undetermined,Missing data/not specified/undetermined,200.0,D,32.679243,-115.531213,8
SFO-2013CACDFBTU006638,2013,NEAL,2013-05-22,142,Human,Other causes,200.0,D,39.666883,-121.7329,7
W-663501,2013,FORBIDDEN,2013-05-21,141,Natural,Natural,198.0,D,37.7558,-119.6056,7
2013CAIRS21932136,2013,LILLY 2,2013-05-19,139,Human,Missing data/not specified/undetermined,195.6,D,37.207689,-119.797779,7
SFO-2013CACDFTGU005753,2013,PASKENTA,2013-07-19,200,Human,Power generation/transmission/distribution,195.0,D,39.961317,-122.33088300000001,7
SFO-2013CACDFTUU000086,2013,COYOTE,2013-05-06,126,Human,Equipment and vehicle use,195.0,D,36.06565,-118.87265,7
2013CAIRS23081295,2013,,2013-07-09,190,Missing data/not specified/undetermined,Missing data/not specified/undetermined,193.0,D,35.616665999999995,-118.9,11
SFO-2013CACDFSHU007500,2013,WARNER,2013-08-19,231,Natural,Natural,185.0,D,41.033933000000005,-121.540517,7
SFO-2013CACDFMMU006937,2013,GOLD,2013-04-30,120,Missing data/not specified/undetermined,Missing data/not specified/undetermined,183.0,D,37.097833,-119.639133,7
FS-1517040,2013,ANGORA,2013-09-08,251,Natural,Natural,179.0,D,36.26222222,-118.46416667,6
SFO-2013CACDFNEU013110,2013,PFE,2013-06-13,164,Missing data/not specified/undetermined,Missing data/not specified/undetermined,164.0,D,38.728883,-121.39108300000001,7
SFO-2013CACDFMVU009268,2013,HARVEST,2013-05-03,123,Human,Equipment and vehicle use,164.0,D,32.577517,-116.94281699999999,11
SFO-2013CACDFAEU017331,2013,50,2013-07-19,200,Human,Equipment and vehicle use,163.0,D,38.650517,-121.07745,7
SFO-2013CACDFLNU009615,2013,,2013-11-04,308,Human,Equipment and vehicle use,163.0,D,38.681933,-122.0841,7
W-663816,2013,OLD,2013-08-18,230,Human,Equipment and vehicle use,162.0,D,34.18119,-118.7,8
2013CAIRS23085812,2013,,2013-09-22,265,Missing data/not specified/undetermined,Missing data/not specified/undetermined,160.0,D,35.633333,-118.95,8
SFO-2013CACDFLNU008596,2013,,2013-10-04,277,Human,Smoking,159.0,D,38.346016999999996,-122.648117,10
SFO-2013CACDFLNU006147,2013,LAKEVILLE,2013-07-26,207,Human,Equipment and vehicle use,158.0,D,38.18155,-122.5341,11
2013CAIRS22398710,2013,EAGLE,2013-08-20,232,Human,Firearms and explosives use,157.0,D,37.724917,-121.881111,10
FS-1516855,2013,JOHNSON,2013-08-19,231,Natural,Natural,150.0,D,40.06666667,-120.85944444,8
W-647960,2012,RUSH,2012-08-12,225,Natural,Natural,315578.8,G,40.6153,-120.1153,8
FS-1507502,2012,CHIPS,2012-07-29,211,Human,Recreation and ceremony,75431.0,G,40.00694444,-121.27138889,8
FS-1506335,2012,BAGLEY COMPLEX,2012-08-18,231,Natural,Natural,46011.0,G,41.0,-122.03333333,8
FS-1510215,2012,NORTH PASS,2012-08-18,231,Natural,Natural,41983.0,G,39.86611111,-123.12916667,8
FS-1509456,2012,MILL,2012-07-07,189,Human,Missing data/not specified/undetermined,29502.0,G,39.31833333,-122.70694444,8
W-648436,2012,READING,2012-07-23,205,Natural,Natural,28079.0,G,40.49494,-121.45414,8
W-645797,2012,TGU PONDEROSA,2012-08-18,231,Natural,Natural,27676.0,G,40.3832,-121.8347,9
